filename,xmin,ymin,xmax,ymax,class_name,class
000239.png,584.59,177.31,633.01,186.44,DontCare,-1
005036.png,677.27,160.44,718.98,184.44,DontCare,-1
002887.png,1172.0,166.95,1236.98,202.17,DontCare,-1
005306.png,616.85,178.15,655.43,194.86,DontCare,-1
003181.png,90.39,190.23,128.84,218.34,DontCare,-1
003181.png,176.42,190.23,222.64,205.4,DontCare,-1
003181.png,496.62,179.88,516.32,194.41,DontCare,-1
001977.png,0.0,221.93,31.34,260.39,DontCare,-1
007047.png,548.09,160.7,636.67,198.13,DontCare,-1
005355.png,668.94,170.85,699.19,181.31,DontCare,-1
005355.png,724.15,166.69,751.27,180.27,DontCare,-1
007420.png,0.0,227.54,76.92,371.98,DontCare,-1
007420.png,179.57,204.68,371.8,320.04,DontCare,-1
007420.png,433.06,184.94,469.46,252.51,DontCare,-1
007183.png,519.98,168.77,655.44,208.4,DontCare,-1
007183.png,687.69,159.4,805.44,193.82,DontCare,-1
002770.png,583.3,161.13,607.53,180.83,DontCare,-1
005170.png,584.74,156.89,635.68,178.75,DontCare,-1
005170.png,747.84,151.7,764.5,193.29,DontCare,-1
003176.png,527.03,174.06,588.78,195.05,DontCare,-1
003176.png,764.43,163.07,773.78,182.77,DontCare,-1
002924.png,472.69,170.18,513.74,191.82,DontCare,-1
002924.png,693.92,174.06,716.21,186.64,DontCare,-1
002924.png,574.25,170.18,599.77,178.24,DontCare,-1
000137.png,522.27,173.94,536.95,183.89,DontCare,-1
000137.png,504.34,180.02,519.89,188.59,DontCare,-1
000137.png,376.23,184.4,402.31,203.19,DontCare,-1
000137.png,285.6,192.73,324.18,214.65,DontCare,-1
002826.png,0.0,229.05,101.21,373.0,DontCare,-1
002826.png,523.15,168.89,647.0,206.7,DontCare,-1
002826.png,484.33,168.24,526.02,173.71,DontCare,-1
003192.png,626.65,166.95,664.46,180.83,DontCare,-1
005570.png,554.35,173.98,590.85,195.9,DontCare,-1
002442.png,532.85,161.77,591.36,189.88,DontCare,-1
005933.png,712.69,163.56,725.23,176.1,DontCare,-1
005409.png,850.19,160.44,878.36,180.27,DontCare,-1
001771.png,1119.6,156.6,1161.94,180.18,DontCare,-1
006518.png,580.4,167.73,592.94,180.27,DontCare,-1
007022.png,513.73,170.85,548.15,195.89,DontCare,-1
002820.png,578.13,174.06,641.17,194.41,DontCare,-1
006555.png,534.56,177.1,579.39,189.64,DontCare,-1
003810.png,635.7,169.53,673.51,187.94,DontCare,-1
003810.png,915.8,163.71,978.84,198.94,DontCare,-1
003810.png,1007.7,165.01,1053.92,192.47,DontCare,-1
006714.png,446.02,176.06,472.1,193.81,DontCare,-1
006714.png,564.77,172.94,582.52,187.56,DontCare,-1
001834.png,687.45,152.07,705.21,163.36,DontCare,-1
000574.png,616.22,176.85,635.13,191.78,DontCare,-1
000574.png,551.29,173.04,604.13,185.94,DontCare,-1
000574.png,380.4,180.23,404.4,197.98,DontCare,-1
005523.png,860.6,161.48,968.98,194.85,DontCare,-1
005523.png,0.0,185.44,133.38,246.94,DontCare,-1
001344.png,66.45,203.17,112.67,229.34,DontCare,-1
002798.png,0.0,255.57,81.8,373.0,DontCare,-1
002631.png,108.5,277.56,168.31,308.26,DontCare,-1
001857.png,664.16,170.83,765.37,178.24,DontCare,-1
005532.png,328.35,135.68,422.93,201.49,DontCare,-1
005532.png,707.6,125.4,1220.49,166.54,DontCare,-1
002859.png,300.62,175.36,359.78,207.35,DontCare,-1
002859.png,212.0,192.18,272.45,217.06,DontCare,-1
002859.png,789.01,148.19,1239.53,173.06,DontCare,-1
001071.png,508.91,173.42,653.46,210.59,DontCare,-1
001071.png,689.39,166.3,766.66,189.23,DontCare,-1
005531.png,580.4,170.85,610.65,192.77,DontCare,-1
005982.png,611.65,173.98,618.98,194.85,DontCare,-1
000575.png,605.4,162.52,616.9,184.44,DontCare,-1
004700.png,573.44,181.18,603.49,198.62,DontCare,-1
004700.png,617.1,182.15,628.71,196.68,DontCare,-1
005867.png,533.52,182.31,570.02,195.89,DontCare,-1
005867.png,577.27,182.31,602.31,192.77,DontCare,-1
005867.png,635.6,179.19,656.48,190.69,DontCare,-1
004559.png,592.85,206.41,607.38,220.94,DontCare,-1
006236.png,554.35,162.52,595.02,190.69,DontCare,-1
006505.png,490.81,180.23,525.23,195.9,DontCare,-1
006505.png,542.9,177.1,570.02,188.6,DontCare,-1
006505.png,732.48,175.02,764.81,187.56,DontCare,-1
002167.png,613.71,165.65,641.82,177.59,DontCare,-1
002167.png,764.43,158.54,777.01,184.71,DontCare,-1
003815.png,555.49,167.59,562.25,176.29,DontCare,-1
007020.png,508.52,166.69,567.94,205.27,DontCare,-1
007020.png,785.6,151.06,1003.35,182.35,DontCare,-1
007020.png,1032.5,151.06,1240.02,178.19,DontCare,-1
002050.png,557.43,175.36,605.59,195.06,DontCare,-1
000796.png,607.48,180.23,626.27,200.06,DontCare,-1
003419.png,558.08,172.77,575.84,188.59,DontCare,-1
003419.png,534.14,165.65,540.26,171.77,DontCare,-1
003419.png,574.9,162.42,601.07,173.71,DontCare,-1
000974.png,502.27,169.81,530.44,186.52,DontCare,-1
000974.png,1.23,201.06,55.44,253.19,DontCare,-1
000974.png,485.6,175.02,505.43,193.81,DontCare,-1
004767.png,394.9,172.93,480.26,196.19,DontCare,-1
004767.png,475.44,170.99,538.48,182.6,DontCare,-1
004168.png,539.48,179.24,549.15,202.5,DontCare,-1
004168.png,201.81,187.0,233.8,196.67,DontCare,-1
001427.png,0.0,148.19,146.49,189.24,DontCare,-1
001427.png,466.6,169.93,525.71,183.11,DontCare,-1
001427.png,797.06,170.85,935.64,227.14,DontCare,-1
001427.png,583.52,167.73,623.14,184.44,DontCare,-1
001427.png,359.56,165.65,399.19,184.44,DontCare,-1
004827.png,226.23,180.23,249.19,208.4,DontCare,-1
004827.png,367.9,180.23,384.61,204.23,DontCare,-1
004775.png,685.03,174.87,1240.0,209.77,DontCare,-1
004775.png,54.32,203.98,118.33,222.39,DontCare,-1
004775.png,127.1,190.4,173.64,223.36,DontCare,-1
004775.png,309.51,189.43,332.77,208.81,DontCare,-1
004775.png,550.15,190.4,564.67,202.01,DontCare,-1
000185.png,783.52,175.02,812.73,191.73,DontCare,-1
002189.png,567.78,172.77,589.42,205.41,DontCare,-1
002189.png,549.02,172.77,555.78,190.53,DontCare,-1
002189.png,653.81,179.24,674.16,206.06,DontCare,-1
002189.png,517.97,176.0,527.32,200.88,DontCare,-1
004369.png,483.2,176.33,580.2,201.53,DontCare,-1
004369.png,586.05,175.36,600.57,188.92,DontCare,-1
004369.png,612.25,180.21,648.12,194.74,DontCare,-1
007127.png,582.48,171.9,607.52,192.78,DontCare,-1
000401.png,605.4,178.15,631.48,191.73,DontCare,-1
006280.png,484.56,194.81,504.39,210.48,DontCare,-1
006280.png,519.98,191.69,578.36,206.31,DontCare,-1
001347.png,251.25,150.66,396.33,180.69,DontCare,-1
001347.png,455.5,146.13,470.66,156.76,DontCare,-1
000732.png,1131.4,177.1,1239.96,203.18,DontCare,-1
000732.png,546.02,166.69,589.81,192.77,DontCare,-1
001142.png,572.31,174.71,584.25,201.53,DontCare,-1
006956.png,440.81,165.65,475.23,188.61,DontCare,-1
006956.png,698.1,172.94,727.31,187.56,DontCare,-1
006956.png,550.19,166.69,589.82,181.31,DontCare,-1
002562.png,386.65,190.23,452.28,213.81,DontCare,-1
000642.png,507.48,167.73,520.02,177.15,DontCare,-1
003391.png,0.0,179.24,179.48,217.7,DontCare,-1
003391.png,611.77,160.48,679.99,183.41,DontCare,-1
002119.png,851.76,106.14,1240.0,184.71,DontCare,-1
002119.png,629.23,168.24,656.69,193.12,DontCare,-1
002119.png,702.33,168.24,720.74,178.24,DontCare,-1
006879.png,478.31,166.69,602.31,197.98,DontCare,-1
001056.png,545.79,164.36,560.31,178.89,DontCare,-1
002350.png,599.48,168.89,620.47,187.3,DontCare,-1
003184.png,503.09,172.77,509.21,180.18,DontCare,-1
006512.png,543.94,177.1,553.36,183.39,DontCare,-1
000369.png,545.32,180.71,567.3,195.38,DontCare,-1
000369.png,573.52,180.71,595.5,197.47,DontCare,-1
002170.png,619.53,174.71,636.64,184.06,DontCare,-1
002170.png,343.96,181.83,362.37,199.59,DontCare,-1
005627.png,884.56,145.85,1240.0,208.39,DontCare,-1
005627.png,300.19,179.19,422.11,203.19,DontCare,-1
001234.png,635.7,161.13,652.17,175.66,DontCare,-1
001006.png,349.78,192.82,417.35,213.81,DontCare,-1
006876.png,405.4,165.65,449.19,197.98,DontCare,-1
006876.png,464.77,176.06,487.73,191.73,DontCare,-1
006876.png,490.81,175.02,503.35,182.35,DontCare,-1
006876.png,515.81,172.94,539.81,181.31,DontCare,-1
004186.png,477.38,179.24,500.64,194.74,DontCare,-1
002483.png,475.28,165.01,590.07,189.24,DontCare,-1
005239.png,515.81,181.27,543.98,191.73,DontCare,-1
005239.png,550.19,181.27,565.86,188.6,DontCare,-1
003374.png,922.92,177.49,950.61,190.52,DontCare,-1
003374.png,1040.9,176.21,1069.86,223.66,DontCare,-1
003374.png,995.37,173.71,1036.51,187.1,DontCare,-1
006777.png,667.9,171.9,690.86,196.94,DontCare,-1
006777.png,696.02,170.85,948.15,190.68,DontCare,-1
006777.png,861.65,191.69,1027.32,221.94,DontCare,-1
006777.png,1068.9,219.81,1239.96,272.98,DontCare,-1
000966.png,305.74,148.01,376.68,235.4,DontCare,-1
000966.png,631.54,120.26,1057.07,156.26,DontCare,-1
002638.png,497.92,169.53,628.24,204.11,DontCare,-1
006419.png,516.85,165.65,530.43,183.4,DontCare,-1
006419.png,600.6,172.05,651.47,193.4,DontCare,-1
005175.png,612.79,164.16,631.53,181.86,DontCare,-1
002538.png,572.31,168.24,584.25,187.94,DontCare,-1
001498.png,523.1,167.73,537.73,180.27,DontCare,-1
001498.png,588.73,168.77,641.9,191.73,DontCare,-1
004894.png,436.65,175.02,479.4,187.56,DontCare,-1
000205.png,659.57,173.67,714.46,192.46,DontCare,-1
000205.png,602.27,173.98,620.02,194.85,DontCare,-1
000205.png,716.85,167.73,732.52,188.6,DontCare,-1
001495.png,851.11,163.71,955.55,204.76,DontCare,-1
001559.png,281.86,169.53,405.71,205.4,DontCare,-1
006834.png,403.31,171.9,500.23,195.9,DontCare,-1
002837.png,0.0,162.19,56.38,352.44,DontCare,-1
002791.png,10.82,205.11,113.32,231.28,DontCare,-1
002791.png,179.01,181.18,295.09,224.17,DontCare,-1
002791.png,393.77,178.59,509.21,204.76,DontCare,-1
002791.png,732.73,170.18,1240.0,199.58,DontCare,-1
002303.png,537.38,175.36,566.78,193.12,DontCare,-1
002303.png,578.31,173.98,601.27,187.56,DontCare,-1
000831.png,530.4,169.81,579.4,192.77,DontCare,-1
000831.png,613.73,172.94,636.69,187.56,DontCare,-1
000831.png,581.44,173.98,605.44,187.56,DontCare,-1
000831.png,628.31,180.23,660.64,203.19,DontCare,-1
001910.png,605.3,173.42,669.63,197.65,DontCare,-1
001910.png,687.45,179.24,703.92,210.58,DontCare,-1
001910.png,787.72,167.59,811.3,207.34,DontCare,-1
003642.png,1050.3,259.45,1239.95,373.0,DontCare,-1
003642.png,476.57,157.24,511.15,171.12,DontCare,-1
003642.png,419.65,163.71,439.35,172.41,DontCare,-1
002741.png,591.71,168.89,614.0,187.94,DontCare,-1
001005.png,585.89,159.18,604.3,179.53,DontCare,-1
005118.png,678.31,171.9,707.52,181.32,DontCare,-1
005118.png,726.23,166.69,750.23,178.19,DontCare,-1
003845.png,541.26,176.0,559.67,191.17,DontCare,-1
003845.png,696.51,168.24,724.62,180.18,DontCare,-1
003845.png,616.3,172.77,625.65,184.06,DontCare,-1
001528.png,527.67,181.83,553.19,195.71,DontCare,-1
003804.png,555.69,166.17,598.0,195.55,DontCare,-1
000467.png,630.4,179.19,646.07,190.69,DontCare,-1
003261.png,537.38,175.36,590.07,197.0,DontCare,-1
003261.png,613.71,175.36,642.47,193.77,DontCare,-1
003261.png,833.0,160.48,906.39,171.12,DontCare,-1
003261.png,760.55,163.71,802.24,175.0,DontCare,-1
004914.png,524.15,173.98,580.44,190.69,DontCare,-1
005015.png,454.35,171.9,536.68,193.82,DontCare,-1
007407.png,668.94,165.65,717.94,202.15,DontCare,-1
002954.png,569.07,172.12,645.7,219.64,DontCare,-1
002954.png,745.02,167.59,777.66,209.93,DontCare,-1
002954.png,665.46,172.77,683.87,200.23,DontCare,-1
000046.png,272.06,180.23,351.27,214.65,DontCare,-1
005553.png,444.98,179.19,489.81,201.11,DontCare,-1
005553.png,623.1,170.85,663.77,204.22,DontCare,-1
004148.png,623.9,164.68,670.44,178.24,DontCare,-1
004607.png,552.09,177.3,564.67,186.0,DontCare,-1
004607.png,791.76,173.42,815.02,184.06,DontCare,-1
001230.png,506.97,172.12,656.69,202.82,DontCare,-1
001230.png,658.99,152.07,722.68,172.42,DontCare,-1
002388.png,666.1,175.36,700.03,180.83,DontCare,-1
006648.png,111.65,182.31,223.15,218.81,DontCare,-1
006648.png,360.6,183.35,399.18,199.02,DontCare,-1
006648.png,410.6,179.19,434.6,192.77,DontCare,-1
006648.png,655.4,159.4,690.86,186.53,DontCare,-1
006648.png,813.73,157.31,885.65,181.31,DontCare,-1
000955.png,593.94,175.02,609.61,188.6,DontCare,-1
000955.png,1125.2,157.31,1190.87,180.27,DontCare,-1
000955.png,486.65,175.02,520.02,191.73,DontCare,-1
000955.png,743.94,163.56,838.77,199.02,DontCare,-1
004331.png,526.86,183.12,556.91,211.23,DontCare,-1
005375.png,230.4,177.1,284.61,194.85,DontCare,-1
005375.png,456.44,170.85,532.52,201.1,DontCare,-1
005375.png,556.44,170.85,572.11,189.64,DontCare,-1
002794.png,357.26,174.57,396.33,209.12,DontCare,-1
005501.png,510.6,181.27,566.89,193.81,DontCare,-1
003482.png,743.94,165.65,755.44,195.9,DontCare,-1
005065.png,592.01,172.48,632.57,203.69,DontCare,-1
005065.png,876.66,178.71,909.94,246.28,DontCare,-1
005065.png,735.38,172.48,800.87,253.55,DontCare,-1
004991.png,716.85,185.44,730.43,193.81,DontCare,-1
006314.png,462.69,180.23,550.23,222.98,DontCare,-1
006314.png,586.65,175.02,617.94,189.65,DontCare,-1
006314.png,640.81,178.15,696.06,207.36,DontCare,-1
006128.png,566.85,182.31,596.06,199.02,DontCare,-1
003437.png,589.51,161.55,595.52,178.4,DontCare,-1
003676.png,481.1,166.95,642.47,209.29,DontCare,-1
003862.png,400.89,172.12,499.51,195.7,DontCare,-1
003862.png,774.13,162.42,788.01,191.18,DontCare,-1
003862.png,602.06,170.18,609.47,178.24,DontCare,-1
004987.png,555.4,168.77,562.73,176.1,DontCare,-1
002676.png,393.77,176.65,421.23,193.76,DontCare,-1
002676.png,615.65,169.53,653.46,189.88,DontCare,-1
002676.png,553.55,169.53,610.77,186.0,DontCare,-1
001428.png,323.67,167.92,334.15,195.61,DontCare,-1
001428.png,12.57,170.47,129.51,207.08,DontCare,-1
006797.png,556.44,161.48,580.44,193.81,DontCare,-1
004261.png,713.34,188.33,720.95,202.63,DontCare,-1
004261.png,725.77,188.32,746.76,197.84,DontCare,-1
005687.png,577.27,168.77,608.56,188.6,DontCare,-1
003830.png,609.18,169.53,654.75,196.35,DontCare,-1
003830.png,526.38,169.53,572.6,178.23,DontCare,-1
004652.png,240.62,181.18,330.83,215.11,DontCare,-1
004652.png,583.14,179.24,625.8,198.62,DontCare,-1
004652.png,625.84,177.3,648.13,191.83,DontCare,-1
007087.png,553.31,169.81,655.43,208.39,DontCare,-1
001058.png,520.56,168.89,550.61,187.3,DontCare,-1
001058.png,453.28,175.36,472.98,191.18,DontCare,-1
005155.png,465.81,169.81,530.43,197.98,DontCare,-1
005155.png,525.19,176.06,542.94,182.35,DontCare,-1
001564.png,574.43,161.0,603.81,197.49,DontCare,-1
000939.png,552.27,172.94,571.06,190.69,DontCare,-1
000939.png,472.06,176.06,515.85,197.98,DontCare,-1
000939.png,366.85,180.23,386.68,194.85,DontCare,-1
007252.png,464.77,144.81,581.48,191.73,DontCare,-1
007252.png,364.77,176.06,388.77,210.48,DontCare,-1
007472.png,580.4,177.1,605.44,190.68,DontCare,-1
005628.png,560.6,167.73,580.43,185.48,DontCare,-1
005628.png,647.06,155.23,667.93,180.27,DontCare,-1
000203.png,491.36,192.93,507.51,203.61,DontCare,-1
000203.png,520.27,188.63,573.39,197.03,DontCare,-1
004633.png,599.64,173.42,611.25,184.06,DontCare,-1
004633.png,542.39,174.39,595.73,188.91,DontCare,-1
000997.png,611.65,176.06,629.4,194.85,DontCare,-1
000997.png,538.73,177.1,587.73,193.81,DontCare,-1
000997.png,716.85,165.65,915.85,181.32,DontCare,-1
000997.png,624.15,177.1,640.86,188.6,DontCare,-1
004499.png,589.94,174.39,679.18,185.03,DontCare,-1
002311.png,612.41,170.18,631.46,187.29,DontCare,-1
002311.png,704.27,165.65,744.02,182.76,DontCare,-1
002112.png,611.65,171.9,631.48,197.98,DontCare,-1
002229.png,508.91,154.66,551.25,188.59,DontCare,-1
002229.png,226.88,185.06,276.98,211.23,DontCare,-1
002327.png,508.54,162.82,533.68,186.68,DontCare,-1
005443.png,474.15,168.77,568.98,201.1,DontCare,-1
005443.png,573.1,166.69,624.18,189.65,DontCare,-1
004847.png,558.52,160.44,581.48,182.36,DontCare,-1
004847.png,278.31,185.44,323.14,205.27,DontCare,-1
000892.png,639.77,172.94,662.73,186.52,DontCare,-1
000892.png,594.98,175.02,612.73,196.94,DontCare,-1
000892.png,685.6,185.44,721.06,206.31,DontCare,-1
006065.png,607.9,167.54,627.46,185.04,DontCare,-1
003551.png,434.52,177.3,465.22,191.83,DontCare,-1
003551.png,647.99,174.06,730.44,180.82,DontCare,-1
004281.png,581.2,171.48,607.37,192.8,DontCare,-1
004281.png,642.33,169.53,674.32,203.46,DontCare,-1
004433.png,357.06,181.18,414.28,198.62,DontCare,-1
004433.png,687.43,172.42,734.11,199.33,DontCare,-1
004433.png,571.58,174.94,621.99,193.63,DontCare,-1
001525.png,450.44,171.02,561.65,225.66,DontCare,-1
001525.png,0.0,118.8,57.68,372.0,DontCare,-1
001525.png,640.08,171.58,685.75,213.75,DontCare,-1
004406.png,503.58,180.21,554.01,206.38,DontCare,-1
004406.png,594.79,173.42,618.05,187.94,DontCare,-1
004406.png,633.6,176.33,670.44,202.5,DontCare,-1
006097.png,609.56,175.02,634.6,193.81,DontCare,-1
006097.png,578.31,172.94,591.89,183.4,DontCare,-1
006097.png,518.94,171.9,561.69,186.53,DontCare,-1
006764.png,580.4,179.19,595.02,188.61,DontCare,-1
006764.png,606.44,179.19,634.61,197.98,DontCare,-1
000524.png,288.95,172.8,362.23,195.32,DontCare,-1
001666.png,617.52,167.82,648.51,190.18,DontCare,-1
000071.png,743.94,162.52,752.32,175.06,DontCare,-1
007122.png,864.77,147.94,1240.0,189.65,DontCare,-1
003347.png,0.0,198.0,35.23,257.81,DontCare,-1
003347.png,435.82,174.71,505.98,188.59,DontCare,-1
003347.png,538.02,158.54,590.71,186.0,DontCare,-1
003347.png,999.2,196.06,1092.64,214.47,DontCare,-1
005464.png,339.77,167.73,520.02,201.1,DontCare,-1
001237.png,534.79,168.89,641.17,203.47,DontCare,-1
001367.png,274.1,178.59,319.68,200.88,DontCare,-1
001367.png,721.74,153.36,775.72,191.17,DontCare,-1
001367.png,503.09,166.3,614.65,190.53,DontCare,-1
001367.png,870.52,151.42,930.33,171.12,DontCare,-1
002712.png,537.38,174.71,633.41,204.76,DontCare,-1
002712.png,671.28,169.53,687.1,179.53,DontCare,-1
001579.png,691.33,163.07,702.62,198.29,DontCare,-1
006604.png,497.06,177.1,554.39,188.6,DontCare,-1
007046.png,556.44,158.35,671.06,180.27,DontCare,-1
005919.png,582.48,185.44,660.65,207.36,DontCare,-1
001737.png,93.81,178.1,169.69,211.58,DontCare,-1
006980.png,518.25,179.75,549.46,201.61,DontCare,-1
006980.png,616.94,171.44,662.69,221.35,DontCare,-1
003058.png,731.44,168.89,751.14,198.29,DontCare,-1
003058.png,511.5,177.3,551.25,191.83,DontCare,-1
003058.png,239.81,169.53,294.44,216.4,DontCare,-1
003058.png,323.26,181.83,341.67,211.88,DontCare,-1
005146.png,10.6,191.69,76.27,212.56,DontCare,-1
005146.png,700.19,166.69,776.27,193.81,DontCare,-1
005146.png,650.19,172.94,662.73,191.73,DontCare,-1
003912.png,193.24,177.3,270.51,200.88,DontCare,-1
003912.png,387.95,179.24,411.53,196.35,DontCare,-1
003912.png,576.84,159.18,666.4,187.94,DontCare,-1
003912.png,1030.9,161.77,1055.78,175.0,DontCare,-1
003912.png,1159.0,150.78,1184.52,167.89,DontCare,-1
001304.png,481.44,171.9,533.57,192.78,DontCare,-1
001246.png,574.25,163.71,628.23,191.82,DontCare,-1
002635.png,619.53,170.83,674.81,186.65,DontCare,-1
006823.png,329.35,172.94,355.43,192.77,DontCare,-1
002380.png,572.95,166.95,629.52,187.3,DontCare,-1
006489.png,818.94,161.48,850.23,177.15,DontCare,-1
003842.png,653.26,169.84,678.4,185.41,DontCare,-1
003842.png,771.19,171.11,786.77,195.61,DontCare,-1
003842.png,731.03,169.2,754.25,177.12,DontCare,-1
001965.png,520.56,167.59,536.38,182.12,DontCare,-1
003253.png,184.18,186.35,216.17,199.58,DontCare,-1
003253.png,375.01,165.01,453.58,187.3,DontCare,-1
003253.png,468.16,170.83,485.27,178.24,DontCare,-1
001051.png,654.35,209.4,670.02,222.98,DontCare,-1
000989.png,600.32,162.09,662.69,186.02,DontCare,-1
003288.png,488.86,170.18,639.88,211.23,DontCare,-1
001928.png,0.0,208.83,41.66,275.7,DontCare,-1
006206.png,503.31,177.1,512.73,184.43,DontCare,-1
003929.png,615.0,178.59,634.05,201.52,DontCare,-1
001175.png,506.33,142.37,671.58,182.77,DontCare,-1
003746.png,611.12,172.77,639.23,195.06,DontCare,-1
001607.png,624.06,170.83,645.05,191.18,DontCare,-1
001607.png,725.62,163.71,782.19,186.64,DontCare,-1
005192.png,532.48,166.69,561.69,185.48,DontCare,-1
005192.png,1058.5,188.56,1158.54,220.89,DontCare,-1
001378.png,576.84,157.89,670.28,190.53,DontCare,-1
004253.png,450.21,177.3,466.68,193.77,DontCare,-1
004253.png,612.25,178.27,633.57,187.94,DontCare,-1
004253.png,646.21,172.45,657.82,183.09,DontCare,-1
006098.png,809.56,165.65,862.73,187.57,DontCare,-1
006098.png,766.85,164.6,798.14,180.27,DontCare,-1
006808.png,638.73,185.44,681.48,209.44,DontCare,-1
006808.png,596.02,187.52,635.64,209.44,DontCare,-1
000764.png,271.82,157.26,289.32,198.4,DontCare,-1
003395.png,691.33,170.83,699.39,192.47,DontCare,-1
005750.png,32.73,193.26,160.38,245.31,DontCare,-1
005750.png,213.08,186.75,320.58,218.42,DontCare,-1
005750.png,442.9,167.73,491.9,194.85,DontCare,-1
005750.png,657.48,171.9,670.02,187.57,DontCare,-1
002691.png,554.2,165.01,585.54,215.11,DontCare,-1
002691.png,512.8,162.42,557.73,180.83,DontCare,-1
005955.png,449.15,178.15,512.73,207.36,DontCare,-1
005955.png,560.6,172.94,589.81,196.94,DontCare,-1
001231.png,579.42,172.12,619.82,191.17,DontCare,-1
001231.png,986.95,137.19,1240.0,168.53,DontCare,-1
002641.png,585.89,165.01,604.3,186.0,DontCare,-1
002641.png,0.0,232.93,34.58,329.61,DontCare,-1
002880.png,503.09,157.24,576.48,195.05,DontCare,-1
003893.png,592.36,174.06,606.24,186.64,DontCare,-1
002991.png,449.4,184.41,474.27,201.52,DontCare,-1
003558.png,520.56,165.65,533.14,173.71,DontCare,-1
003558.png,582.66,161.77,612.06,180.18,DontCare,-1
006699.png,712.74,175.76,738.46,190.18,DontCare,-1
004898.png,399.15,179.19,435.65,200.06,DontCare,-1
004898.png,460.6,175.02,485.64,191.73,DontCare,-1
004898.png,533.52,171.9,566.89,181.32,DontCare,-1
004898.png,594.98,170.85,601.27,178.18,DontCare,-1
001884.png,495.98,150.78,577.13,190.53,DontCare,-1
003987.png,572.95,177.3,589.42,192.47,DontCare,-1
003156.png,417.38,174.3,436.78,200.71,DontCare,-1
003156.png,504.08,166.65,539.42,187.33,DontCare,-1
003156.png,40.62,189.6,99.54,206.45,DontCare,-1
003156.png,625.21,160.91,640.15,170.11,DontCare,-1
003156.png,778.21,156.45,816.74,172.66,DontCare,-1
005803.png,533.52,173.98,608.56,194.85,DontCare,-1
005803.png,608.52,172.94,629.39,193.81,DontCare,-1
004677.png,170.76,192.82,201.78,207.34,DontCare,-1
004677.png,451.18,175.36,485.11,186.97,DontCare,-1
000403.png,584.76,174.64,622.94,195.13,DontCare,-1
000403.png,540.34,176.06,576.89,197.84,DontCare,-1
000550.png,1182.5,211.63,1239.77,249.66,DontCare,-1
000550.png,450.19,178.15,467.94,194.86,DontCare,-1
005510.png,268.91,201.56,315.7,314.84,DontCare,-1
002432.png,527.67,167.59,587.48,184.7,DontCare,-1
002432.png,604.0,169.53,624.99,176.94,DontCare,-1
002432.png,829.12,171.48,870.17,182.77,DontCare,-1
006554.png,698.1,153.15,710.64,161.53,DontCare,-1
002137.png,525.09,179.24,613.36,216.41,DontCare,-1
003866.png,488.21,170.83,550.6,191.18,DontCare,-1
003866.png,615.65,148.83,782.19,195.05,DontCare,-1
003478.png,602.71,166.95,619.18,187.3,DontCare,-1
003478.png,667.4,163.71,672.22,172.41,DontCare,-1
004626.png,353.18,180.21,462.8,205.41,DontCare,-1
004948.png,615.81,175.02,634.6,194.85,DontCare,-1
004816.png,608.63,167.28,645.03,189.14,DontCare,-1
006765.png,616.85,169.81,635.64,184.44,DontCare,-1
000906.png,440.81,172.94,456.48,189.65,DontCare,-1
000906.png,502.27,176.06,522.1,187.56,DontCare,-1
005848.png,452.27,175.02,503.35,189.65,DontCare,-1
003409.png,547.08,174.71,578.42,196.35,DontCare,-1
003409.png,616.94,168.24,659.28,197.0,DontCare,-1
003409.png,733.38,172.77,752.43,188.59,DontCare,-1
003116.png,536.3,173.93,555.34,199.43,DontCare,-1
003198.png,525.73,178.59,568.72,195.06,DontCare,-1
003198.png,584.6,176.65,623.71,191.18,DontCare,-1
003198.png,638.94,174.71,654.76,187.29,DontCare,-1
001929.png,560.02,190.23,650.88,220.28,DontCare,-1
005583.png,940.81,165.65,959.6,187.57,DontCare,-1
000121.png,295.66,191.52,329.09,204.16,DontCare,-1
000121.png,539.77,177.85,560.71,194.47,DontCare,-1
000121.png,692.0,171.26,713.24,188.01,DontCare,-1
000121.png,790.29,158.14,941.38,171.03,DontCare,-1
000121.png,1033.2,158.25,1238.12,174.18,DontCare,-1
000121.png,194.98,193.77,287.73,221.94,DontCare,-1
000121.png,929.35,158.35,1030.43,177.14,DontCare,-1
005013.png,655.4,171.9,697.11,189.65,DontCare,-1
000376.png,395.39,186.29,427.49,206.81,DontCare,-1
000376.png,466.85,186.48,487.73,213.6,DontCare,-1
000376.png,264.77,193.77,293.98,214.65,DontCare,-1
006701.png,558.52,170.85,577.31,190.68,DontCare,-1
006701.png,673.1,165.65,693.98,184.44,DontCare,-1
001497.png,601.42,168.24,663.17,184.06,DontCare,-1
001497.png,679.69,150.78,712.33,162.07,DontCare,-1
003531.png,0.0,188.94,77.27,251.98,DontCare,-1
003531.png,259.22,174.71,354.6,198.94,DontCare,-1
003531.png,675.16,148.19,755.67,176.3,DontCare,-1
003531.png,230.76,175.36,240.76,184.06,DontCare,-1
006375.png,296.02,171.9,330.44,191.73,DontCare,-1
003385.png,552.25,183.12,573.89,198.94,DontCare,-1
001742.png,531.13,152.6,568.26,199.43,DontCare,-1
004091.png,562.77,172.45,580.21,186.0,DontCare,-1
000015.png,916.14,175.59,973.32,253.55,DontCare,-1
000015.png,628.8,173.19,653.95,196.66,DontCare,-1
